sz,000983,西山煤电
sz,000985,大庆华科
sz,000987,广州友谊
sz,000988,华工科技
sz,000990,诚志股份
sz,000993,闽东电力
sz,000996,中国中期
sz,000998,隆平高科
sz,000999,华润三九
sz,001696,宗申动力
sz,001896,豫能控股
sz,002002,鸿达兴业
sz,002003,伟星股份
sz,002004,华邦健康
sz,002005,德豪润达
sz,002006,精功科技
sz,002007,华兰生物
sz,002008,大族激光
sz,002009,天奇股份
sz,002010,传化股份
sz,002012,凯恩股份
sz,002013,中航机电
sz,002014,永新股份
sz,002015,霞客环保
sz,002016,世荣兆业
sz,002018,华信国际
sz,002019,亿帆鑫富
sz,002020,京新药业
sz,002021,中捷资源
sz,002023,海特高新
sz,002024,苏宁云商
sz,002025,航天电器
sz,002026,山东威达
sz,002027,分众传媒
sz,002030,达安基因
sz,002031,巨轮智能
sz,002033,丽江旅游
sz,002035,华帝股份
sz,002036,联创电子
sz,002037,久联发展
sz,002038,双鹭药业
sz,002041,登海种业
sz,002042,华孚色纺
sz,002044,美年健康
sz,002046,轴研科技
sz,002047,宝鹰股份
sz,002048,宁波华翔
sz,002049,同方国芯
sz,002050,三花股份
sz,002051,中工国际
sz,002052,同洲电子
sz,002053,云南盐化
sz,002054,德美化工
sz,002055,得润电子
sz,002057,中钢天源
sz,002059,云南旅游
sz,002063,远光软件
sz,002064,华峰氨纶
sz,002065,东华软件
sz,002066,瑞泰科技
sz,002067,景兴纸业
sz,002070,众和股份
sz,002071,长城影视
sz,002072,凯瑞德
sz,002073,软控股份
sz,002075,沙钢股份
sz,002077,大港股份
sz,002078,太阳纸业
sz,002079,苏州固锝
sz,002082,栋梁新材
sz,002083,孚日股份
sz,002084,海鸥卫浴
sz,002085,万丰奥威
sz,002086,东方海洋
sz,002087,新野纺织
sz,002088,鲁阳节能
sz,002090,金智科技
sz,002092,中泰化学
sz,002093,国脉科技
sz,002094,青岛金王
sz,002096,南岭民爆
sz,002098,浔兴股份
sz,002099,海翔药业
sz,002100,天康生物
sz,002101,广东鸿图
sz,002103,广博股份
sz,002104,恒宝股份
sz,002105,信隆实业
sz,002106,莱宝高科
sz,002107,沃华医药
sz,002110,三钢闽光
sz,002111,威海广泰
sz,002112,三变科技
sz,002113,天润控股
sz,002115,三维通信
sz,002116,中国海诚
sz,002117,东港股份
sz,002118,紫鑫药业
sz,002119,康强电子
sz,002121,科陆电子
sz,002122,天马股份
sz,002123,荣信股份
sz,002124,天邦股份
sz,002125,湘潭电化
sz,002126,银轮股份
sz,002127,南极电商
sz,002128,露天煤业
sz,002129,中环股份
sz,002130,沃尔核材
sz,002132,恒星科技
sz,002133,广宇集团
sz,002134,天津普林
sz,002135,东南网架
sz,002138,顺络电子
sz,002139,拓邦股份
sz,002140,东华科技
sz,002141,蓉胜超微
sz,002143,印纪传媒
sz,002144,宏达高科
sz,002145,中核钛白
sz,002146,荣盛发展
sz,002147,新光圆成
sz,002149,西部材料
sz,002150,通润装备
sz,002151,北斗星通
sz,002152,广电运通
sz,002155,湖南黄金
sz,002156,通富微电
sz,002157,正邦科技
sz,002159,三特索道
sz,002160,常铝股份
sz,002162,悦心健康
sz,002163,中航三鑫
sz,002166,莱茵生物
sz,002167,东方锆业
sz,002168,深圳惠程
sz,002169,智光电气
sz,002170,芭田股份
sz,002171,楚江新材
sz,002172,澳洋科技
sz,002174,游族网络
sz,002176,江特电机
sz,002177,御银股份
sz,002178,延华智能
sz,002179,中航光电
sz,002182,云海金属
sz,002184,海得控制
sz,002187,广百股份
sz,002188,巴士在线
sz,002189,利达光电
sz,002190,成飞集成
sz,002192,融捷股份
sz,002193,山东如意
sz,002194,武汉凡谷
sz,002195,二三四五
sz,002197,证通电子
sz,002198,嘉应制药
sz,002200,云投生态
sz,002201,九鼎新材
sz,002203,海亮股份
sz,002204,大连重工
sz,002205,国统股份
sz,002207,准油股份
sz,002208,合肥城建
sz,002210,飞马国际
sz,002211,宏达新材
sz,002212,南洋股份
sz,002214,大立科技
sz,002216,三全食品
sz,002217,合力泰
sz,002219,恒康医疗
sz,002220,天宝股份
sz,002221,东华能源
sz,002222,福晶科技
sz,002223,鱼跃医疗
sz,002225,濮耐股份
sz,002226,江南化工
sz,002228,合兴包装
sz,002229,鸿博股份
sz,002231,奥维通信
sz,002232,启明信息
sz,002233,塔牌集团
sz,002234,民和股份
sz,002235,安妮股份
sz,002237,恒邦股份
sz,002238,天威视讯
sz,002239,奥特佳
sz,002240,威华股份
sz,002241,歌尔声学
sz,002243,通产丽星
sz,002244,滨江集团
sz,002245,澳洋顺昌
sz,002246,北化股份
sz,002247,帝龙新材
sz,002249,大洋电机
sz,002250,联化科技
sz,002252,上海莱士
sz,002254,泰和新材
sz,002255,海陆重工
sz,002256,彩虹精化
sz,002258,利尔化学
sz,002259,升达林业
sz,002261,拓维信息
sz,002262,恩华药业
sz,002265,西仪股份
sz,002266,浙富控股
sz,002267,陕天然气
sz,002269,美邦服饰
sz,002270,法因数控
sz,002272,川润股份
sz,002273,水晶光电
sz,002274,华昌化工
sz,002275,桂林三金
sz,002276,万马股份
sz,002277,友阿股份
sz,002278,神开股份
sz,002279,久其软件
sz,002280,联络互动
sz,002281,光迅科技
sz,002283,天润曲轴
sz,002284,亚太股份
sz,002285,世联行
sz,002286,保龄宝
sz,002287,奇正藏药
sz,002290,禾盛新材
sz,002291,星期六
sz,002292,奥飞娱乐
sz,002293,罗莱生活
sz,002294,信立泰
sz,002295,精艺股份
sz,002296,辉煌科技
sz,002297,博云新材
sz,002298,中电鑫龙
sz,002300,太阳电缆
sz,002301,齐心集团
sz,002302,西部建设
sz,002303,美盈森
sz,002305,南国置业
sz,002306,中科云网
sz,002307,北新路桥
sz,002308,威创股份
sz,002309,中利科技
sz,002310,东方园林
sz,002311,海大集团
sz,002312,三泰控股
sz,002313,日海通讯
sz,002314,南山控股
sz,002316,键桥通讯
sz,002317,众生药业
sz,002318,久立特材
sz,002319,乐通股份
sz,002321,华英农业
sz,002322,理工环科
sz,002323,雅百特
sz,002324,普利特
sz,002325,洪涛股份
sz,002327,富安娜
sz,002328,新朋股份
sz,002329,皇氏集团
sz,002330,得利斯
sz,002331,皖通科技
sz,002333,罗普斯金
sz,002334,英威腾
sz,002335,科华恒盛
sz,002338,奥普光电
sz,002339,积成电子
sz,002340,格林美
sz,002341,新纶科技
sz,002342,巨力索具
sz,002344,海宁皮城
sz,002345,潮宏基
sz,002346,柘中股份
sz,002347,泰尔重工
sz,002348,高乐股份
sz,002350,北京科锐
sz,002351,漫步者
sz,002352,鼎泰新材
sz,002353,杰瑞股份
sz,002355,兴民钢圈
sz,002356,浩宁达
sz,002357,富临运业
sz,002358,森源电气
sz,002359,齐星铁塔
sz,002361,神剑股份
sz,002362,汉王科技
sz,002363,隆基机械
sz,002364,中恒电气
sz,002365,永安药业
sz,002366,台海核电
sz,002367,康力电梯
sz,002368,太极股份
sz,002369,卓翼科技
sz,002370,亚太药业
sz,002372,伟星新材
sz,002373,千方科技
sz,002374,丽鹏股份
sz,002375,亚厦股份
sz,002376,新北洋
sz,002378,章源钨业
sz,002380,科远股份
sz,002381,双箭股份
sz,002382,蓝帆医疗
sz,002383,合众思壮
sz,002384,东山精密
sz,002385,大北农
sz,002386,天原集团
sz,002387,黑牛食品
sz,002389,南洋科技
sz,002390,信邦制药
sz,002391,长青股份
sz,002392,北京利尔
sz,002393,力生制药
sz,002394,联发股份
sz,002395,双象股份
sz,002396,星网锐捷
sz,002397,梦洁家纺
sz,002398,建研集团
sz,002400,省广股份
sz,002401,中海科技
sz,002402,和而泰
sz,002403,爱仕达
sz,002405,四维图新
sz,002406,远东传动
sz,002407,多氟多
sz,002408,齐翔腾达
sz,002409,雅克科技
sz,002411,必康股份
sz,002412,汉森制药
sz,002413,雷科防务
sz,002414,高德红外
sz,002415,海康威视
sz,002417,三元达
sz,002418,康盛股份
sz,002419,天虹商场
sz,002420,毅昌股份
sz,002422,科伦药业
sz,002424,贵州百灵
sz,002425,凯撒股份
sz,002426,胜利精密
sz,002428,云南锗业
sz,002429,兆驰股份
sz,002430,杭氧股份
sz,002431,棕榈股份
sz,002433,太安堂
sz,002434,万里扬
sz,002435,长江润发
sz,002436,兴森科技
sz,002437,誉衡药业
sz,002439,启明星辰
sz,002440,闰土股份
sz,002441,众业达
sz,002442,龙星化工
sz,002443,金洲管道
sz,002445,中南重工
sz,002446,盛路通信
sz,002447,壹桥海参
sz,002448,中原内配
sz,002450,康得新
sz,002451,摩恩电气
sz,002452,长高集团
sz,002453,天马精化
sz,002455,百川股份
sz,002456,欧菲光
sz,002457,青龙管业
sz,002458,益生股份
sz,002459,天业通联
sz,002461,珠江啤酒
sz,002462,嘉事堂
sz,002463,沪电股份
sz,002464,金利科技
sz,002466,天齐锂业
sz,002467,二六三
sz,002468,艾迪西
sz,002469,三维工程
sz,002470,金正大
sz,002472,双环传动
sz,002473,圣莱达
sz,002474,榕基软件
sz,002475,立讯精密
sz,002477,雏鹰农牧
sz,002478,常宝股份
sz,002479,富春环保
sz,002480,新筑股份
sz,002481,双塔食品
sz,002483,润邦股份
sz,002484,江海股份
sz,002485,希努尔
sz,002486,嘉麟杰
sz,002487,大金重工
sz,002489,浙江永强
sz,002490,山东墨龙
sz,002491,通鼎互联
sz,002492,恒基达鑫
sz,002494,华斯股份
sz,002495,佳隆股份
sz,002496,辉丰股份
sz,002497,雅化集团
sz,002498,汉缆股份
sz,002500,山西证券
sz,002501,利源精制
sz,002502,骅威文化
sz,002503,搜于特
sz,002504,弘高创意
sz,002506,协鑫集成
sz,002507,涪陵榨菜
sz,002508,老板电器
sz,002509,天广消防
sz,002511,中顺洁柔
sz,002512,达华智能
sz,002514,宝馨科技
sz,002515,金字火腿
sz,002517,恺英网络
sz,002518,科士达
sz,002519,银河电子
sz,002520,日发精机
sz,002521,齐峰新材
sz,002523,天桥起重
sz,002524,光正集团
sz,002526,山东矿机
sz,002527,新时达
sz,002528,英飞拓
sz,002529,海源机械
sz,002530,丰东股份
sz,002531,天顺风能
sz,002532,新界泵业
sz,002533,金杯电工
sz,002535,林州重机
sz,002536,西泵股份
sz,002537,海立美达
sz,002538,司尔特
sz,002539,新都化工
sz,002541,鸿路钢构
sz,002542,中化岩土
sz,002543,万和电气
sz,002544,杰赛科技
sz,002546,新联电子
sz,002547,春兴精工
sz,002548,金新农
sz,002549,凯美特气
sz,002550,千红制药
sz,002551,尚荣医疗
sz,002552,宝鼎科技
sz,002553,南方轴承
sz,002554,惠博普
sz,002555,三七互娱
sz,002557,洽洽食品
sz,002558,世纪游轮
sz,002559,亚威股份
sz,002560,通达股份
sz,002561,徐家汇
sz,002563,森马服饰
sz,002564,天沃科技
sz,002565,上海绿新
sz,002566,益盛药业
sz,002568,百润股份
sz,002569,步森股份
sz,002570,贝因美
sz,002571,德力股份
sz,002572,索菲亚
sz,002574,明牌珠宝
sz,002575,群兴玩具
sz,002576,通达动力
sz,002577,雷柏科技
sz,002579,中京电子
sz,002580,圣阳股份
sz,002581,未名医药
sz,002582,好想你
sz,002583,海能达
sz,002585,双星新材
sz,002586,围海股份
sz,002587,奥拓电子
sz,002588,史丹利
sz,002589,瑞康医药
sz,002590,万安科技
sz,002591,恒大高新
sz,002592,八菱科技
sz,002593,日上集团
sz,002594,比亚迪
sz,002596,海南瑞泽
sz,002597,金禾实业
sz,002598,山东章鼓
sz,002599,盛通股份
sz,002600,江粉磁材
sz,002602,世纪华通
sz,002603,以岭药业
sz,002604,龙力生物
sz,002605,姚记扑克
sz,002606,大连电瓷
sz,002609,捷顺科技
sz,002610,爱康科技
sz,002611,东方精工
sz,002613,北玻股份
sz,002614,蒙发利
sz,002615,哈尔斯
sz,002616,长青集团
sz,002617,露笑科技
sz,002619,巨龙管业
sz,002620,瑞和股份
sz,002621,三垒股份
sz,002622,永大集团
sz,002623,亚玛顿
sz,002624,完美环球
sz,002625,龙生股份
sz,002626,金达威
sz,002627,宜昌交运
sz,002628,成都路桥
sz,002630,华西能源
sz,002631,德尔未来
sz,002632,道明光学
sz,002633,申科股份
sz,002634,棒杰股份
sz,002636,金安国纪
sz,002637,赞宇科技
sz,002638,勤上光电
sz,002639,雪人股份
sz,002640,跨境通
sz,002642,荣之联
sz,002643,万润股份
sz,002644,佛慈制药
sz,002645,华宏科技
sz,002646,青青稞酒
sz,002648,卫星石化
sz,002649,博彦科技
sz,002650,加加食品
sz,002651,利君股份
sz,002653,海思科
sz,002654,万润科技
sz,002655,共达电声
sz,002656,摩登大道
sz,002657,中科金财
sz,002659,中泰桥梁
sz,002660,茂硕电源
sz,002661,克明面业
sz,002662,京威股份
sz,002663,普邦园林
sz,002665,首航节能
sz,002666,德联集团
sz,002667,鞍重股份
sz,002668,奥马电器
sz,002670,华声股份
sz,002671,龙泉股份
sz,002672,东江环保
sz,002673,西部证券
sz,002674,兴业科技
sz,002675,东诚药业
sz,002676,顺威股份
sz,002677,浙江美大
sz,002678,珠江钢琴
sz,002679,福建金森
sz,002681,奋达科技
sz,002682,龙洲股份
sz,002683,宏大爆破
sz,002684,猛狮科技
sz,002686,亿利达
sz,002687,乔治白
sz,002688,金河生物
sz,002689,远大智能
sz,002690,美亚光电
sz,002692,远程电缆
sz,002693,双成药业
sz,002694,顾地科技
sz,002695,煌上煌
sz,002696,百洋股份
sz,002697,红旗连锁
sz,002698,博实股份
sz,002699,美盛文化
sz,002700,新疆浩源
sz,002701,奥瑞金
sz,002703,浙江世宝
sz,002705,新宝股份
sz,002706,良信电器
sz,002707,众信旅游
sz,002708,光洋股份
sz,002711,欧浦智网
sz,002712,思美传媒
sz,002713,东易日盛
sz,002714,牧原股份
sz,002715,登云股份
sz,002716,金贵银业
sz,002717,岭南园林
sz,002718,友邦吊顶
sz,002719,麦趣尔
sz,002721,金一文化
sz,002723,金莱特
sz,002724,海洋王
sz,002725,跃岭股份
sz,002726,龙大肉食
sz,002727,一心堂
sz,002728,台城制药
sz,002729,好利来
sz,002730,电光科技
sz,002731,萃华珠宝
sz,002732,燕塘乳业
sz,002734,利民股份
sz,002735,王子新材
sz,002736,国信证券
sz,002737,葵花药业
sz,002739,万达院线
sz,002740,爱迪尔
sz,002741,光华科技
sz,002742,三圣特材
sz,002743,富煌钢构
sz,002746,仙坛股份
sz,002747,埃斯顿
sz,002748,世龙实业
sz,002749,国光股份
sz,002750,龙津药业
sz,002752,昇兴股份
sz,002753,永东股份
sz,002755,东方新星
sz,002756,永兴特钢
sz,002758,华通医药
sz,002759,天际股份
sz,002760,凤形股份
sz,002761,多喜爱
sz,002762,金发拉比
sz,002765,蓝黛传动
sz,002766,索菱股份
sz,002767,先锋电子
sz,002768,国恩股份
sz,002770,科迪乳业
sz,002771,真视通
sz,002772,众兴菌业
sz,002773,康弘药业
sz,002775,文科园林
sz,002776,柏堡龙
sz,002777,久远银海
sz,002778,高科石化
sz,002779,中坚科技
sz,002780,三夫户外
sz,002782,可立克
sz,002783,凯龙股份
sz,002785,万里石
sz,002786,银宝山新
sz,002787,华源包装
sz,002789,建艺集团
sz,002790,瑞尔特
sz,002791,坚朗五金
sz,002792,通宇通讯
sz,002795,永和智控
sz,002796,世嘉科技
sz,002797,第一创业
sz,300001,特锐德
sz,300002,神州泰岳
sz,300004,南风股份
sz,300005,探路者
sz,300006,莱美药业
sz,300007,汉威电子
sz,300008,上海佳豪
sz,300009,安科生物
sz,300010,立思辰
sz,300011,鼎汉技术
sz,300012,华测检测
sz,300013,新宁物流
sz,300015,爱尔眼科
sz,300016,北陆药业
sz,300017,网宿科技
sz,300018,中元华电
sz,300020,银江股份
sz,300021,大禹节水
sz,300022,吉峰农机
sz,300023,宝德股份
sz,300024,机器人
sz,300026,红日药业
sz,300027,华谊兄弟
sz,300028,金亚科技
sz,300029,天龙光电
sz,300031,宝通科技
sz,300032,金龙机电
sz,300033,同花顺
sz,300034,钢研高纳
sz,300035,中科电气
sz,300037,新宙邦
sz,300038,梅泰诺
sz,300039,上海凯宝
sz,300040,九洲电气
sz,300042,朗科科技
sz,300043,互动娱乐
sz,300044,赛为智能
sz,300045,华力创通
sz,300046,台基股份
sz,300048,合康变频
sz,300049,福瑞股份
sz,300050,世纪鼎利
sz,300051,三五互联
sz,300053,欧比特
sz,300054,鼎龙股份
sz,300055,万邦达
sz,300056,三维丝
sz,300057,万顺股份
sz,300058,蓝色光标
sz,300059,东方财富
sz,300061,康耐特
sz,300062,中能电气
sz,300063,天龙集团
sz,300065,海兰信
sz,300066,三川智慧
sz,300067,安诺其
sz,300068,南都电源
sz,300069,金利华电
sz,300070,碧水源
sz,300071,华谊嘉信
sz,300072,三聚环保
sz,300073,当升科技
sz,300074,华平股份
sz,300075,数字政通
sz,300077,国民技术
sz,300078,思创医惠
sz,300079,数码视讯
sz,300081,恒信移动
sz,300082,奥克股份
sz,300083,劲胜精密
sz,300084,海默科技
sz,300085,银之杰
sz,300087,荃银高科
sz,300088,长信科技
sz,300089,文化长城
sz,300090,盛运环保
sz,300092,科新机电
sz,300093,金刚玻璃
sz,300094,国联水产
sz,300095,华伍股份
sz,300096,易联众
sz,300098,高新兴
sz,300099,尤洛卡
sz,300100,双林股份
sz,300101,振芯科技
